date,open,high,low,close,volume,ticker
2024-11-07,6445.0,6445.0,6445.0,6445.0,1368010.0,Zentara
2024-11-07,6999.0,7015.25,6306.85,6505.5,4427899.0,Zentara
2024-11-08,6550.0,6563.15,6270.0,6298.95,2523322.0,Zentara
2024-11-11,6230.35,6620.0,6212.05,6480.7,2339199.0,Zentara
2024-11-12,6520.0,6717.9,6500.0,6528.55,1258152.0,Zentara
2024-11-13,6495.0,6495.0,6495.0,6495.0,1352380.0,Zentara
2024-11-13,6499.0,6619.7,6412.45,6498.25,758642.0,Zentara
2024-11-14,6496.0,6550.3,6367.05,6463.0,620489.0,Zentara
2024-11-18,6411.6,6453.0,6275.0,6301.65,828906.0,Zentara
2024-11-19,6475.0,6475.0,6475.0,6475.0,1302164.0,Zentara
2024-11-19,6359.85,6579.9,6359.8,6423.85,674042.0,Zentara
2024-11-21,6400.0,6519.0,6346.2,6460.45,1511541.0,Zentara
2024-11-22,6459.9,6678.0,6430.0,6652.8,833104.0,Zentara
2024-11-25,6799.0,6838.55,6690.05,6774.95,1490945.0,Zentara
2024-11-26,6775.0,6810.3,6646.15,6669.35,476650.0,Zentara
2024-11-27,6692.0,6909.0,6631.35,6845.1,784373.0,Zentara
2024-11-28,6850.0,6886.45,6716.05,6743.2,813013.0,Zentara
2024-11-29,6750.0,6820.0,6728.1,6795.4,720647.0,Zentara
2024-12-02,6777.05,6898.0,6753.6,6805.3,446537.0,Zentara
2024-12-03,6805.3,6864.55,6681.8,6841.35,842566.0,Zentara
2024-12-04,6890.0,6920.0,6731.2,6823.8,899250.0,Zentara
2024-12-05,6869.95,7074.95,6722.0,6970.1,1140361.0,Zentara
2024-12-06,7050.0,7140.0,6930.05,6999.95,1088961.0,Zentara
2024-12-09,6985.0,7025.0,6867.3,6949.7,825347.0,Zentara
2024-12-10,6950.0,6959.95,6810.0,6878.05,579733.0,Zentara
2024-12-11,6893.9,7100.0,6834.8,7063.3,1037764.0,Zentara
2024-12-12,7046.2,7106.8,6980.0,7012.5,776145.0,Zentara
2024-12-13,7000.0,7027.9,6870.0,7000.25,526964.0,Zentara
2024-12-16,7000.0,7035.0,6942.75,7000.35,497823.0,Zentara
2024-12-17,7000.0,7030.0,6891.0,6941.65,545205.0,Zentara
2024-12-18,6935.75,7177.0,6848.8,7113.75,1201264.0,Zentara
2024-12-19,6995.0,7184.4,6991.6,7092.0,660251.0,Zentara
2024-12-20,7125.0,7188.0,6789.4,6831.55,768861.0,Zentara
2024-12-23,6870.0,7070.0,6860.05,6946.0,783189.0,Zentara
2024-12-24,6976.0,7079.0,6902.0,7007.15,486797.0,Zentara
2024-12-26,7047.95,7075.0,6948.05,7063.7,440974.0,Zentara
2024-12-27,7101.0,7234.0,7075.0,7118.3,530288.0,Zentara
2024-12-30,7139.3,7145.05,6915.25,6954.35,960856.0,Zentara
2024-12-31,6954.0,7146.0,6817.8,7123.35,915919.0,Zentara
2025-01-01,7121.0,7179.8,7050.0,7068.05,412650.0,Zentara
2025-01-02,7100.0,7336.0,7055.95,7321.0,706114.0,Zentara
2025-01-03,7350.0,7493.05,7280.1,7307.7,940233.0,Zentara
2025-01-06,7307.7,7338.6,6935.25,6998.35,942724.0,Zentara
2025-01-07,7010.2,7085.0,6838.35,6874.3,601356.0,Zentara
2025-01-08,6869.55,6873.5,6590.35,6699.1,1257939.0,Zentara
2025-01-09,6719.0,6719.0,6572.2,6621.7,592991.0,Zentara
2025-01-10,6601.0,6626.0,6480.0,6584.1,768200.0,Zentara
2025-01-13,6462.65,6523.85,6155.0,6224.4,1068954.0,Zentara
2025-01-14,6237.4,6317.0,6138.0,6161.15,1130732.0,Zentara
2025-01-15,6200.0,6519.0,6164.7,6390.25,1463322.0,Zentara
2025-01-16,6498.0,6498.0,6150.5,6211.55,1477566.0,Zentara
2025-01-17,6216.95,6310.0,6080.0,6216.55,770051.0,Zentara
2025-01-20,6210.0,6225.0,6074.05,6090.0,909757.0,Zentara
2025-01-21,6090.6,6109.0,5723.3,5736.95,1553225.0,Zentara
2025-01-22,5736.0,5748.0,5568.0,5626.35,1377528.0,Zentara
2025-01-23,5620.0,5792.45,5605.05,5733.6,2106761.0,Zentara
2025-01-24,5720.0,5755.05,5466.45,5490.45,1119070.0,Zentara
2025-01-27,5477.0,5545.45,5350.0,5412.6,1186126.0,Zentara
2025-01-28,5484.0,5538.9,5317.2,5455.1,1136463.0,Zentara
2025-01-29,5495.0,5651.9,5415.7,5597.15,701998.0,Zentara
2025-01-30,5600.0,5634.0,5456.8,5511.2,575077.0,Zentara
2025-01-31,5569.0,5817.65,5527.75,5753.2,1029356.0,Zentara
2025-02-01,5780.0,6270.4,5677.05,6189.5,2120509.0,Zentara
2025-02-03,6210.0,6232.5,6035.95,6135.1,1498258.0,Zentara
2025-02-04,6169.95,6190.0,5653.45,5750.3,2602288.0,Zentara
2025-02-05,5765.7,5906.2,5725.4,5749.95,1428644.0,Zentara
2025-02-06,5845.0,5845.0,5245.0,5277.1,6021478.0,Zentara
2025-02-07,5321.4,5517.75,5255.0,5454.4,2846965.0,Zentara
2025-02-10,5460.0,5490.0,5170.0,5196.75,1529876.0,Zentara
2025-02-11,5211.55,5250.0,5135.0,5228.35,1596380.0,Zentara
2025-02-12,5228.35,5290.0,5113.3,5237.3,1313946.0,Zentara
2025-02-13,5246.65,5378.0,5204.3,5256.8,986050.0,Zentara
2025-02-14,5268.0,5325.0,5033.2,5117.35,888168.0,Zentara
2025-02-17,5110.0,5159.3,4998.15,5096.45,1078162.0,Zentara
2025-02-18,5100.0,5119.45,4928.25,4997.75,721122.0,Zentara
2025-02-19,4960.0,5103.3,4940.0,4991.45,764148.0,Zentara
2025-02-20,4960.0,5137.3,4951.45,5099.5,812700.0,Zentara
2025-02-21,5088.0,5167.95,5023.0,5048.2,912164.0,Zentara
2025-02-24,4998.6,5080.0,4928.25,5066.0,823625.0,Zentara
2025-02-25,5090.0,5129.25,4936.3,4959.9,976304.0,Zentara
2025-02-27,4951.0,4959.0,4770.1,4805.3,997906.0,Zentara
2025-02-28,4760.0,4876.4,4715.0,4851.55,2178604.0,Zentara
2025-03-03,4900.05,5022.95,4775.0,4946.9,1415550.0,Zentara
2025-03-04,4898.9,5069.9,4865.7,4999.8,898723.0,Zentara
2025-03-05,4987.0,5320.0,4987.0,5106.1,2128488.0,Zentara
2025-03-06,5174.5,5174.5,4970.95,5069.5,1499675.0,Zentara
2025-03-07,5075.0,5099.95,4985.0,4999.85,690809.0,Zentara
2025-03-10,4990.0,4997.85,4787.75,4799.7,1217553.0,Zentara
2025-03-11,4739.7,5045.0,4722.95,4995.45,1437957.0,Zentara
2025-03-12,5010.6,5105.0,4960.0,5015.35,1026027.0,Zentara
2025-03-13,5030.0,5107.9,4970.1,5022.4,860279.0,Zentara
2025-03-17,5022.4,5179.9,5014.0,5159.55,856529.0,Zentara
2025-03-18,5185.3,5285.4,5171.45,5260.25,994888.0,Zentara
2025-03-19,5276.05,5299.9,5194.6,5230.85,957079.0,Zentara
2025-03-20,5247.0,5275.55,5158.8,5221.55,759448.0,Zentara
2025-03-21,5224.5,5293.45,5125.5,5150.05,1197537.0,Zentara
2025-03-24,5150.45,5168.15,5044.8,5054.7,908085.0,Zentara
2025-03-25,5121.45,5248.8,5066.0,5185.05,1461587.0,Zentara
2025-03-26,5205.0,5410.0,5118.5,5321.95,1625697.0,Zentara
2025-03-27,5359.0,5444.95,5335.8,5422.3,1670468.0,Zentara
2025-03-28,5422.95,5525.95,5290.0,5325.15,1535964.0,Zentara
2025-04-01,5350.85,5614.95,5334.2,5576.75,2260895.0,Zentara
2025-04-02,5630.55,5702.0,5515.8,5682.5,1491897.0,Zentara
2025-04-03,5630.0,5751.0,5610.0,5675.3,960710.0,Zentara
2025-04-04,5688.0,5688.0,5544.4,5562.85,680922.0,Zentara
2025-04-07,5006.6,5006.6,4488.0,4740.95,7644740.0,Zentara
2025-04-08,4903.0,4964.05,4684.2,4767.2,3035242.0,Zentara
2025-04-09,4767.0,4767.2,4605.0,4620.2,1598513.0,Zentara
2024-09-02,2500.0,2516.0,2497.05,2509.9,875591.0,LexionLEIND
2024-09-03,2502.0,2559.0,2502.0,2530.75,987527.0,LexionLEIND
2024-09-04,2525.05,2541.45,2513.7,2534.75,502943.0,LexionLEIND
2024-09-05,2534.75,2535.0,2492.15,2504.9,1119296.0,LexionLEIND
2024-09-06,2508.6,2519.25,2488.05,2503.2,836700.0,LexionLEIND
2024-09-09,2495.15,2520.0,2488.75,2516.75,583598.0,LexionLEIND
2024-09-10,2529.0,2547.9,2514.0,2535.5,1522039.0,LexionLEIND
2024-09-11,2547.0,2561.6,2519.45,2526.85,979938.0,LexionLEIND
2024-09-12,2529.9,2540.0,2488.0,2527.85,1554879.0,LexionLEIND
2024-09-13,2530.0,2561.0,2528.25,2531.4,732717.0,LexionLEIND
2024-09-16,2530.0,2555.6,2500.0,2549.6,394397.0,LexionLEIND
2024-09-17,2551.15,2585.3,2538.7,2546.85,695187.0,LexionLEIND
2024-09-18,2549.95,2601.1,2546.0,2597.15,1177029.0,LexionLEIND
2024-09-19,2603.0,2677.0,2597.15,2634.2,2534289.0,LexionLEIND
2024-09-20,2644.0,2704.25,2631.15,2699.55,2322758.0,LexionLEIND
2024-09-23,2705.15,2729.85,2690.0,2725.15,1072247.0,LexionLEIND
2024-09-24,2725.0,2766.8,2674.0,2696.4,1540033.0,LexionLEIND
2024-09-25,2685.25,2704.6,2659.05,2697.35,718957.0,LexionLEIND
2024-09-26,2707.95,2762.45,2707.95,2755.5,1158606.0,LexionLEIND
2024-09-27,2750.0,2778.0,2731.0,2745.7,1097167.0,LexionLEIND
2024-09-30,2720.0,2740.0,2684.8,2689.95,883192.0,LexionLEIND
2024-10-01,2690.0,2710.0,2672.9,2707.05,552759.0,LexionLEIND
2024-10-03,2685.0,2695.0,2650.35,2674.85,812365.0,LexionLEIND
2024-10-04,2663.0,2678.35,2590.3,2598.15,1033034.0,LexionLEIND
2024-10-07,2604.95,2620.0,2566.9,2573.85,1102858.0,LexionLEIND
2024-10-08,2570.6,2594.0,2551.6,2581.75,1202170.0,LexionLEIND
2024-10-09,2579.0,2580.0,2468.95,2516.0,2366595.0,LexionLEIND
2024-10-10,2529.0,2531.7,2506.0,2512.45,1030002.0,LexionLEIND
2024-10-11,2520.0,2522.0,2496.1,2511.8,628464.0,LexionLEIND
2024-10-14,2519.7,2519.7,2493.15,2502.05,670384.0,LexionLEIND
2024-10-15,2502.05,2502.05,2472.0,2484.25,795154.0,LexionLEIND
2024-10-16,2490.0,2493.05,2431.45,2462.25,1236643.0,LexionLEIND
2024-10-17,2474.95,2474.95,2365.0,2378.7,2627754.0,LexionLEIND
2024-10-18,2380.0,2383.65,2326.1,2350.25,1639185.0,LexionLEIND
2024-10-21,2360.0,2374.0,2333.0,2354.65,748704.0,LexionLEIND
2024-10-22,2354.5,2385.0,2340.05,2350.25,967131.0,LexionLEIND
2024-10-23,2350.05,2374.9,2320.1,2327.15,707261.0,LexionLEIND
2024-10-24,2339.0,2340.0,2216.0,2258.65,2955497.0,LexionLEIND
2024-10-25,2269.0,2286.5,2257.0,2260.7,1341509.0,LexionLEIND
2024-10-28,2270.95,2319.0,2256.05,2272.05,875565.0,LexionLEIND
2024-10-29,2280.0,2285.8,2260.75,2267.4,929831.0,LexionLEIND
2024-10-30,2278.75,2297.25,2260.2,2276.3,893773.0,LexionLEIND
2024-10-31,2287.0,2287.0,2260.0,2262.95,659765.0,LexionLEIND
2024-11-01,2292.9,2292.95,2268.35,2282.3,121614.0,LexionLEIND
2024-11-04,2283.0,2287.0,2230.9,2246.2,963160.0,LexionLEIND
2024-11-05,2256.0,2267.9,2236.3,2262.45,725930.0,LexionLEIND
2024-11-06,2268.0,2279.7,2258.05,2275.6,806973.0,LexionLEIND
2024-11-07,2273.0,2284.85,2241.7,2262.85,891957.0,LexionLEIND
2024-11-08,2270.0,2298.0,2258.8,2295.65,834995.0,LexionLEIND
2024-11-11,2280.0,2294.85,2254.2,2279.05,773595.0,LexionLEIND
2024-11-12,2290.45,2290.45,2241.0,2256.2,1105339.0,LexionLEIND
2024-11-13,2241.25,2251.95,2222.0,2235.25,763388.0,LexionLEIND
2024-11-14,2239.05,2244.95,2178.4,2182.8,1159238.0,LexionLEIND
2024-11-18,2190.7,2218.95,2168.7,2213.2,691665.0,LexionLEIND
2024-11-19,2225.0,2243.65,2203.9,2214.15,806020.0,LexionLEIND
2024-11-21,2205.55,2250.0,2187.0,2211.2,827884.0,LexionLEIND
2024-11-22,2214.2,2252.85,2204.2,2247.3,771958.0,LexionLEIND
2024-11-25,2258.55,2283.65,2246.25,2256.95,2029802.0,LexionLEIND
2024-11-26,2270.0,2287.95,2250.5,2265.25,317122.0,LexionLEIND
2024-11-27,2276.6,2276.8,2250.45,2273.95,437361.0,LexionLEIND
2024-11-28,2274.05,2289.5,2228.0,2236.25,1246378.0,LexionLEIND
2024-11-29,2227.0,2263.0,2227.0,2234.65,1349160.0,LexionLEIND
2024-12-02,2242.8,2257.0,2223.1,2251.85,468272.0,LexionLEIND
2024-12-03,2262.0,2266.85,2250.0,2261.7,766232.0,LexionLEIND
2024-12-04,2261.0,2275.0,2241.45,2257.8,968869.0,LexionLEIND
2024-12-05,2257.8,2277.0,2221.0,2265.5,1187784.0,LexionLEIND
2024-12-06,2266.45,2291.95,2255.1,2267.8,645601.0,LexionLEIND
2024-12-09,2270.0,2276.6,2213.65,2228.85,969851.0,LexionLEIND
2024-12-10,2229.0,2240.0,2210.0,2214.45,915298.0,LexionLEIND
2024-12-11,2225.0,2254.0,2223.0,2241.05,734861.0,LexionLEIND
2024-12-12,2249.95,2254.0,2215.1,2224.05,965610.0,LexionLEIND
2024-12-13,2225.0,2257.85,2208.25,2253.5,554661.0,LexionLEIND
2024-12-16,2253.5,2257.5,2228.55,2238.75,665686.0,LexionLEIND
2024-12-17,2226.0,2233.95,2200.0,2202.95,1498906.0,LexionLEIND
2024-12-18,2202.95,2213.95,2180.5,2188.05,966166.0,LexionLEIND
2024-12-19,2185.0,2194.25,2147.4,2160.4,1553990.0,LexionLEIND
2024-12-20,2160.0,2175.0,2145.4,2163.5,1651762.0,LexionLEIND
2024-12-23,2170.0,2180.0,2147.7,2151.6,438717.0,LexionLEIND
2024-12-24,2151.7,2175.0,2151.7,2166.7,322566.0,LexionLEIND
2024-12-26,2158.2,2176.0,2146.4,2149.9,523926.0,LexionLEIND
2024-12-27,2159.0,2169.05,2151.0,2165.6,462667.0,LexionLEIND
2024-12-30,2174.0,2177.0,2149.0,2159.9,1235490.0,LexionLEIND
2024-12-31,2155.0,2174.55,2147.75,2170.05,635557.0,LexionLEIND
2025-01-01,2170.0,2179.25,2157.3,2169.25,454290.0,LexionLEIND
2025-01-02,2169.0,2207.75,2163.15,2200.2,629164.0,LexionLEIND
2025-01-03,2200.2,2237.95,2198.05,2232.7,1011450.0,LexionLEIND
2025-01-06,2243.5,2244.9,2170.0,2185.0,1138466.0,LexionLEIND
2025-01-07,2190.2,2216.3,2179.9,2212.65,595819.0,LexionLEIND
2025-01-08,2223.0,2224.95,2194.55,2219.9,449500.0,LexionLEIND
2025-01-09,2215.45,2271.8,2204.05,2256.05,1147318.0,LexionLEIND
2025-01-10,2272.05,2278.0,2241.25,2247.9,809854.0,LexionLEIND
2025-01-13,2245.0,2261.15,2221.55,2237.35,804531.0,LexionLEIND
2025-01-14,2251.2,2256.6,2199.25,2219.05,702549.0,LexionLEIND
2025-01-15,2219.05,2220.1,2172.2,2199.65,723625.0,LexionLEIND
2025-01-16,2205.1,2218.25,2156.5,2169.3,1325809.0,LexionLEIND
2025-01-17,2180.65,2226.35,2172.55,2217.2,455901.0,LexionLEIND
2025-01-20,2219.2,2225.0,2202.35,2214.0,401108.0,LexionLEIND
2025-01-21,2225.0,2240.0,2191.55,2196.45,764414.0,LexionLEIND
2025-01-22,2196.45,2212.95,2194.15,2207.8,448036.0,LexionLEIND
2025-01-23,2194.15,2209.6,2165.0,2198.95,496007.0,LexionLEIND
2025-01-24,2202.0,2222.75,2190.1,2207.9,663600.0,LexionLEIND
2025-01-27,2182.05,2231.9,2168.6,2174.75,549986.0,LexionLEIND
2025-01-28,2174.75,2181.85,2142.6,2156.3,721033.0,LexionLEIND
2025-01-29,2156.3,2184.9,2131.25,2180.7,397145.0,LexionLEIND
2025-01-30,2189.0,2232.7,2180.7,2217.35,574560.0,LexionLEIND
2025-01-31,2217.35,2387.0,2209.5,2313.2,3139887.0,LexionLEIND
2025-02-01,2313.0,2374.0,2257.25,2327.2,1246565.0,LexionLEIND
2025-02-03,2327.2,2374.0,2311.7,2317.1,1140871.0,LexionLEIND
2025-02-04,2322.4,2322.8,2283.7,2299.45,1243517.0,LexionLEIND
2025-02-05,2283.8,2297.9,2225.25,2248.95,1475295.0,LexionLEIND
2025-02-06,2269.0,2269.0,2227.0,2239.45,986957.0,LexionLEIND
2025-02-07,2234.0,2238.0,2207.55,2225.1,792558.0,LexionLEIND
2025-02-10,2235.0,2252.5,2206.2,2221.05,760181.0,LexionLEIND
2025-02-11,2221.05,2232.1,2177.95,2195.5,476837.0,LexionLEIND
2025-02-12,2214.0,2214.0,2171.7,2193.75,503258.0,LexionLEIND
2025-02-13,2193.75,2210.2,2172.65,2177.55,511147.0,LexionLEIND
2025-02-14,2177.55,2225.0,2170.05,2195.85,960861.0,LexionLEIND
2025-02-17,2195.85,2220.0,2170.0,2216.5,801515.0,LexionLEIND
2025-02-18,2216.5,2229.5,2199.95,2222.4,453059.0,LexionLEIND
2025-02-19,2206.0,2224.0,2197.55,2204.95,426479.0,LexionLEIND
2025-02-20,2204.95,2214.95,2186.8,2206.75,658467.0,LexionLEIND
2025-02-21,2216.95,2218.1,2189.3,2214.95,594245.0,LexionLEIND
2025-02-24,2199.0,2237.85,2196.05,2220.4,484042.0,LexionLEIND
2025-02-25,2222.45,2256.4,2213.85,2250.4,642834.0,LexionLEIND
2025-02-27,2260.2,2281.8,2250.0,2278.2,751003.0,LexionLEIND
2025-02-28,2261.0,2270.0,2185.0,2189.65,1843566.0,LexionLEIND
2025-03-03,2188.25,2200.0,2150.8,2185.55,521775.0,LexionLEIND
2025-03-04,2160.0,2164.1,2118.0,2146.5,1042522.0,LexionLEIND
2025-03-05,2110.0,2209.35,2110.0,2197.0,846664.0,LexionLEIND
2025-03-06,2187.0,2216.4,2170.3,2201.2,1257461.0,LexionLEIND
2025-03-07,2201.0,2246.0,2191.25,2238.45,525606.0,LexionLEIND
2025-03-10,2239.2,2274.0,2155.1,2248.4,506580.0,LexionLEIND
2025-03-11,2240.8,2272.45,2233.75,2251.4,478555.0,LexionLEIND
2025-03-12,2249.0,2254.1,2191.65,2195.5,358589.0,LexionLEIND
2025-03-13,2202.1,2211.75,2184.1,2191.95,292170.0,LexionLEIND
2025-03-17,2175.55,2203.35,2156.0,2174.35,410005.0,LexionLEIND
2025-03-18,2178.0,2206.1,2170.0,2202.05,423776.0,LexionLEIND
2025-03-19,2206.5,2213.4,2180.15,2184.0,422543.0,LexionLEIND
2025-03-20,2204.0,2228.75,2181.15,2221.55,476874.0,LexionLEIND
2025-03-21,2240.9,2275.0,2231.95,2268.85,792637.0,LexionLEIND
2025-03-24,2273.1,2288.6,2260.05,2263.55,430951.0,LexionLEIND
2025-03-25,2260.0,2280.0,2230.2,2254.85,742142.0,LexionLEIND
2025-03-26,2254.9,2269.85,2240.1,2243.45,533469.0,LexionLEIND
2025-03-27,2240.2,2268.0,2225.25,2242.05,865586.0,LexionLEIND
2025-03-28,2243.05,2287.95,2243.05,2250.75,716151.0,LexionLEIND
2025-04-01,2261.9,2287.85,2218.1,2234.0,1020055.0,LexionLEIND
2025-04-02,2230.0,2230.0,2148.0,2210.7,1300852.0,LexionLEIND
2025-04-03,2198.05,2249.05,2195.0,2245.65,317858.0,LexionLEIND
2025-04-04,2234.0,2282.8,2217.25,2262.15,591735.0,LexionLEIND
2025-04-07,2160.0,2257.35,2160.0,2249.0,737285.0,LexionLEIND
2025-04-08,2255.0,2282.95,2231.25,2275.4,873508.0,LexionLEIND
2025-04-09,2283.2,2362.6,2272.2,2344.85,1853374.0,LexionLEIND
2024-09-02,3021.75,3053.6,3013.25,3032.5,5620426.0,NoventisANCE
2024-09-03,3042.5,3046.0,3015.0,3018.25,5461900.0,NoventisANCE
2024-09-04,3001.4,3035.0,2999.0,3029.1,5991652.0,NoventisANCE
2024-09-05,3038.1,3051.55,2974.1,2985.95,8132084.0,NoventisANCE
2024-09-06,2985.0,2994.0,2923.25,2929.65,9697114.0,NoventisANCE
2024-09-09,2933.0,2939.85,2911.2,2924.9,4505149.0,NoventisANCE
2024-09-10,2921.0,2944.1,2915.15,2923.05,5384130.0,NoventisANCE
2024-09-11,2926.1,2937.5,2895.1,2903.0,4880101.0,NoventisANCE
2024-09-12,2914.0,2972.0,2891.75,2959.6,11174688.0,NoventisANCE
2024-09-13,2952.8,2966.3,2939.0,2945.25,4355664.0,NoventisANCE
2024-09-16,2955.1,2961.8,2929.5,2942.7,2740887.0,NoventisANCE
2024-09-17,2948.0,2954.95,2933.25,2944.6,2967664.0,NoventisANCE
2024-09-18,2940.0,2964.0,2921.1,2926.9,4287357.0,NoventisANCE
2024-09-19,2932.5,2953.0,2911.1,2939.35,8477951.0,NoventisANCE
2024-09-20,2948.0,2990.0,2942.75,2971.85,15448660.0,NoventisANCE
2024-09-23,2982.0,3003.0,2977.9,2986.75,4416157.0,NoventisANCE
2024-09-24,2977.0,3001.0,2975.75,2978.75,8568722.0,NoventisANCE
2024-09-25,2967.8,2993.0,2960.4,2987.9,3534501.0,NoventisANCE
2024-09-26,2981.3,3008.0,2976.1,2995.9,9409499.0,NoventisANCE
2024-09-27,2998.0,3066.95,2984.0,3052.35,10298739.0,NoventisANCE
2024-09-30,3038.8,3049.95,2948.8,2953.15,13504407.0,NoventisANCE
2024-10-01,2961.3,2975.9,2925.65,2929.65,8215821.0,NoventisANCE
2024-10-03,2873.15,2898.8,2804.15,2813.95,18878647.0,NoventisANCE
2024-10-04,2807.85,2834.7,2763.55,2773.05,18536438.0,NoventisANCE
2024-10-07,2787.0,2793.0,2722.75,2741.45,11090670.0,NoventisANCE
2024-10-08,2745.95,2802.0,2730.2,2794.7,8510404.0,NoventisANCE
2024-10-09,2795.05,2801.95,2745.0,2749.2,7155305.0,NoventisANCE
2024-10-10,2760.05,2772.0,2738.85,2742.1,11179323.0,NoventisANCE
2024-10-11,2740.0,2766.55,2737.65,2744.2,3990061.0,NoventisANCE
2024-10-14,2758.9,2760.15,2736.5,2745.05,6110716.0,NoventisANCE
2024-10-15,2717.05,2743.4,2681.4,2688.05,16881397.0,NoventisANCE
2024-10-16,2680.0,2728.0,2675.25,2708.15,10017219.0,NoventisANCE
2024-10-17,2731.4,2736.9,2704.1,2712.85,7771830.0,NoventisANCE
2024-10-18,2704.35,2736.85,2682.65,2718.6,6041226.0,NoventisANCE
2024-10-21,2734.25,2748.0,2715.45,2738.4,7033704.0,NoventisANCE
2024-10-22,2738.4,2752.0,2680.45,2686.7,7915980.0,NoventisANCE
2024-10-23,2675.0,2714.95,2670.0,2677.05,8607371.0,NoventisANCE
2024-10-24,2670.55,2687.4,2646.25,2679.6,11077967.0,NoventisANCE
2024-10-25,2687.0,2688.7,2644.0,2655.7,9298748.0,NoventisANCE
2024-10-28,1337.0,1353.0,1322.1,1334.35,10824350.0,NoventisANCE
2024-10-29,1328.1,1343.2,1320.3,1340.0,12008361.0,NoventisANCE
2024-10-30,1335.0,1350.0,1325.35,1343.9,11984423.0,NoventisANCE
2024-10-31,1340.0,1343.0,1326.15,1332.05,9331650.0,NoventisANCE
2024-11-01,1333.05,1341.95,1333.0,1338.65,2127335.0,NoventisANCE
2024-11-04,1337.85,1340.0,1285.1,1302.15,19796890.0,NoventisANCE
2024-11-05,1293.0,1309.55,1286.15,1305.3,16267479.0,NoventisANCE
2024-11-06,1310.0,1328.3,1300.2,1325.35,21625209.0,NoventisANCE
2024-11-07,1324.0,1324.0,1302.6,1305.65,9611974.0,NoventisANCE
2024-11-08,1297.65,1301.65,1275.0,1283.75,19814406.0,NoventisANCE
2024-11-11,1278.95,1286.0,1267.0,1272.7,9056552.0,NoventisANCE
2024-11-12,1275.55,1289.3,1267.5,1274.25,10671091.0,NoventisANCE
2024-11-13,1270.25,1275.45,1249.5,1252.05,14633633.0,NoventisANCE
2024-11-14,1253.6,1272.6,1251.1,1267.6,12612633.0,NoventisANCE
2024-11-18,1267.6,1272.9,1243.9,1260.75,13620611.0,NoventisANCE
2024-11-19,1260.75,1281.5,1235.15,1241.65,14183746.0,NoventisANCE
2024-11-21,1241.65,1243.95,1217.25,1223.0,19433843.0,NoventisANCE
2024-11-22,1229.4,1268.85,1222.45,1265.4,20471957.0,NoventisANCE
2024-11-25,1290.0,1304.45,1282.45,1287.0,28923341.0,NoventisANCE
2024-11-26,1294.95,1297.85,1284.2,1295.7,9247557.0,NoventisANCE
2024-11-27,1293.5,1303.85,1286.0,1293.2,9572746.0,NoventisANCE
2024-11-28,1289.95,1296.6,1269.05,1270.8,15027412.0,NoventisANCE
2024-11-29,1280.0,1299.5,1275.25,1292.2,13202307.0,NoventisANCE
2024-12-02,1288.0,1311.35,1277.05,1309.15,11024152.0,NoventisANCE
2024-12-03,1317.0,1326.8,1307.0,1323.3,16869482.0,NoventisANCE
2024-12-04,1326.0,1328.4,1304.05,1308.95,19608540.0,NoventisANCE
2024-12-05,1314.35,1329.95,1306.15,1322.05,16858723.0,NoventisANCE
2024-12-06,1323.9,1323.9,1310.0,1311.55,9037514.0,NoventisANCE
2024-12-09,1303.0,1315.0,1293.1,1295.15,14650002.0,NoventisANCE
2024-12-10,1289.25,1294.9,1280.2,1284.85,16043729.0,NoventisANCE
2024-12-11,1285.0,1290.0,1276.05,1278.2,11724373.0,NoventisANCE
2024-12-12,1270.0,1278.2,1260.6,1262.9,20906813.0,NoventisANCE
2024-12-13,1260.0,1275.2,1239.6,1272.85,28630222.0,NoventisANCE
2024-12-16,1275.0,1281.0,1266.55,1268.3,9486781.0,NoventisANCE
2024-12-17,1261.05,1263.9,1242.8,1245.3,17462791.0,NoventisANCE
2024-12-18,1240.65,1259.95,1240.65,1253.25,12670179.0,NoventisANCE
2024-12-19,1239.0,1244.9,1229.0,1230.45,14244653.0,NoventisANCE
2024-12-20,1224.0,1239.5,1201.5,1205.3,20312896.0,NoventisANCE
2024-12-23,1215.0,1227.2,1213.2,1222.3,10052824.0,NoventisANCE
2024-12-24,1222.3,1233.55,1221.0,1222.75,6734917.0,NoventisANCE
2024-12-26,1224.25,1227.7,1214.25,1216.55,10016178.0,NoventisANCE
2024-12-27,1218.3,1227.9,1217.0,1221.05,7000397.0,NoventisANCE
2024-12-30,1216.4,1223.2,1208.1,1210.7,8818766.0,NoventisANCE
2024-12-31,1208.0,1219.1,1206.15,1215.45,6405475.0,NoventisANCE
2025-01-01,1214.85,1226.3,1211.6,1221.25,5892590.0,NoventisANCE
2025-01-02,1221.25,1244.45,1220.0,1241.8,15486276.0,NoventisANCE
2025-01-03,1243.9,1262.05,1235.5,1251.15,15521102.0,NoventisANCE
2025-01-06,1253.95,1262.0,1215.0,1218.0,14816766.0,NoventisANCE
2025-01-07,1222.0,1244.5,1221.25,1240.85,10070505.0,NoventisANCE
2025-01-08,1249.0,1271.05,1245.35,1265.5,19346579.0,NoventisANCE
2025-01-09,1267.0,1269.75,1248.05,1254.75,12794704.0,NoventisANCE
2025-01-10,1253.85,1256.75,1236.0,1241.9,8120332.0,NoventisANCE
2025-01-13,1230.0,1245.25,1226.4,1239.85,13764861.0,NoventisANCE
